"epoch","validation_mae"
1352,0.29347231517313
1353,0.286337069515139
1354,0.178202793863602
1355,0.259997301304247
1356,0.129431912582368
1357,0.279737441183533
1358,0.204436843318399
1359,0.291994792560581
1360,0.125566974270623
1361,0.111314353626221
1362,0.438364425394684
1363,0.214418886974454
1364,0.291479606379289
1365,0.210037302644923
1366,0.197151368518826
1367,0.286929164861795
1368,0.379977299273014
1369,0.212903900793754
1370,0.294083878456149
1371,0.284912507538684
1372,0.269273228268139
1373,0.129819145030342
1374,0.368643327767495
1375,0.0747452768031508
1376,0.26866313922219
1377,0.274412811803631
1378,0.179089887696318
1379,0.36354218502529
1380,0.202327927958686
1381,0.269994398322888
1382,0.0132741418667138
1383,0.288151819352061
1384,0.188907348667271
1385,0.202886523632333
1386,0.352856293460354
1387,0.275854931550566
1388,0.204694352764636
1389,0.241152109042741
1390,0.368976107938215
1391,0.282196137495339
1392,0.359918594686314
1393,0.350252021406777
1394,0.276057904656045
1395,0.274896133888978
1396,0.127158383186907
1397,0.19576875269413
1398,0.0511364771984518
1399,0.371122002427001
1400,0.223586492054164
1401,0.272862486797385
1402,0.0973187657538801
1403,0.187689627241343
1404,0.117415387777146
1405,0.183175987901632
1406,0.19506326362025
1407,0.120630757231265
1408,0.103309267095756
1409,0.18901809991803
1410,0.206103383889422
1411,0.122368604037911
1412,0.184821525006555
1413,0.264226086519193
1414,0.204753786989022
1415,0.366296852414962
1416,0.205731153395027
1417,0.186947643943131
1418,0.444927560933866
1419,0.264668475941289
1420,0.183918134495616
1421,0.255592412478291
1422,0.274138143123128
1423,0.283952551567927
1424,0.254039531957824
1425,0.122980161965825
1426,0.018376263231039
1427,0.291088871448301
1428,0.186799723817967
1429,0.371180105395615
1430,0.290275410935283
1431,0.211868983483873
1432,0.298135179933161
1433,0.35095159385819
1434,0.0947493700776249
1435,0.11562208175892
1436,0.117063951934688
1437,0.121168367064092
1438,0.144037685345393
1439,0.121943384688348
1440,0.164207602257375
1441,0.11880443659611
1442,0.273971750983037
1443,0.120131591532845
1444,0.36328189317137
1445,0.272342187725008
1446,0.365002741559874
1447,0.195784682361409
1448,0.128377103805542
1449,0.279903811402619
1450,0.290495203738101
1451,0.0414492337265983
1452,0.440435052430257
1453,0.280828041327186
1454,0.28086766616907
1455,0.284061144059524
1456,0.0299115862580948
1457,0.113162731460761
1458,0.271917120879516
1459,0.366278032422997
1460,0.191294729732908
1461,0.108669214393012
1462,0.377019263245165
1463,0.190755626140162
1464,0.288036933541298
1465,0.111295784288086
1466,0.119229653920047
1467,0.11360643649241
1468,0.10366036312189
1469,0.12512327170698
1470,0.298223655438051
1471,0.115011501451954
1472,0.192364377807826
1473,0.341030490631238
1474,0.27376580752898
1475,0.191253794950899
1476,0.0240337816299871
1477,0.0389335867250338
1478,0.295322089572437
1479,0.36840438619256
1480,0.260306775290519
1481,0.0320021872292273
1482,0.446328664768953
1483,0.109502648341004
1484,0.110166718810797
1485,0.0253465897170827
1486,0.287335401587188
1487,0.440395118296146
1488,0.0859847949002869
1489,0.206692427629605
1490,0.233446696505416
1491,0.124033815145958
1492,0.207726339192595
1493,0.211335400515236
1494,0.118265795579646
1495,0.316563462745398
1496,0.0250136537477374
1497,0.197448636300396
1498,0.123367736046202
1499,0.359791680937633
1500,0.365467400569469
